Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3344-3895-1007-09452,"Jul 22, 2022",1:29:28 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,r0q,US,CT,06488,USD,-3.45,17.744000,TRY,-61.22,,,4992301508099091170,Yes,15,,
GPA.3318-4654-0444-26127,"Jul 22, 2022",2:25:46 PM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,p3q,US,UT,84129,USD,22.99,17.747000,TRY,408.01,,,4992301508099091170,Yes,,,
GPA.3318-4654-0444-26127,"Jul 22, 2022",2:25:46 PM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,p3q,US,UT,84129,USD,-3.45,17.747000,TRY,-61.23,,,4992301508099091170,Yes,15,,
GPA.3388-3697-2654-89387,"Jul 22, 2022",2:43:25 PM PDT,,Charge,,Premium Gold Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_lifetime,F41A,JP,,6290104,JPY,1880,0.130270,TRY,244.91,,,4992301508099091170,Yes,,,
GPA.3388-3697-2654-89387,"Jul 22, 2022",2:43:25 PM PDT,,Google fee,,Premium Gold Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_lifetime,F41A,JP,,6290104,JPY,-282,0.130270,TRY,-36.74,,,4992301508099091170,Yes,15,,
GPA.3338-3969-1518-87081..13,"Jul 22, 2022",3:39:51 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,3901131,JPY,220,0.130550,TRY,28.72,,,4992301508099091170,Yes,,,
GPA.3338-3969-1518-87081..13,"Jul 22, 2022",3:39:51 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,3901131,JPY,-33,0.130550,TRY,-4.31,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3311-6247-4251-95550..13,"Jul 22, 2022",3:51:55 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,9520511,JPY,220,0.130550,TRY,28.72,,,4992301508099091170,Yes,,,
GPA.3311-6247-4251-95550..13,"Jul 22, 2022",3:51:55 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,9520511,JPY,-33,0.130550,TRY,-4.31,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3355-4211-7885-97305..17,"Jul 22, 2022",4:08:15 PM PDT,,Charge,,Prémium Ezüst havi előfizetés - kedvezménnyel. (Az Óra: Stílusos Ébresztőóra),hdesign.theclock,1,premium_silver_monthly_special,,HU,,1185,HUF,298,0.045611,TRY,13.59,,,4992301508099091170,Yes,,,
GPA.3355-4211-7885-97305..17,"Jul 22, 2022",4:08:15 PM PDT,,Google fee,,Prémium Ezüst havi előfizetés - kedvezménnyel. (Az Óra: Stílusos Ébresztőóra),hdesign.theclock,1,premium_silver_monthly_special,,HU,,1185,HUF,-45,0.045611,TRY,-2.05,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3349-1579-4464-16302..2,"Jul 22, 2022",4:55:56 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,2260011,JPY,220,0.130250,TRY,28.66,p1m,,4992301508099091170,Yes,,,
GPA.3349-1579-4464-16302..2,"Jul 22, 2022",4:55:56 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,JP,,2260011,JPY,-33,0.130250,TRY,-4.30,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3377-1173-3423-56447..17,"Jul 22, 2022",6:40:05 PM PDT,,Charge,,Premium Silver Monatsabonnement - mit Rabatt. (Die Uhr: Toller Wecker & Timer),hdesign.theclock,1,premium_silver_monthly_special,,DE,,32289,EUR,0.83,18.108000,TRY,15.03,,,4992301508099091170,Yes,,,
GPA.3377-1173-3423-56447..17,"Jul 22, 2022",6:40:05 PM PDT,,Google fee,,Premium Silver Monatsabonnement - mit Rabatt. (Die Uhr: Toller Wecker & Timer),hdesign.theclock,1,premium_silver_monthly_special,,DE,,32289,EUR,-0.12,18.108000,TRY,-2.17,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3356-2751-6648-05095..5,"Jul 22, 2022",8:09:10 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,WI,53589,USD,2.99,17.731000,TRY,53.02,,,4992301508099091170,Yes,,,
GPA.3356-2751-6648-05095..5,"Jul 22, 2022",8:09:10 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,WI,53589,USD,-0.45,17.731000,TRY,-7.98,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3326-0697-3371-29030..2,"Jul 22, 2022",9:49:48 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,02803,KRW,1636,0.013505,TRY,22.09,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3326-0697-3371-29030..2,"Jul 22, 2022",9:49:48 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,KR,,02803,KRW,-245,0.013505,TRY,-3.31,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3301-5331-6921-68232..4,"Jul 23, 2022",12:15:38 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,ID,JAWA BARAT,16161,IDR,19000,0.001181,TRY,22.44,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3301-5331-6921-68232..4,"Jul 23, 2022",12:15:38 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,ID,JAWA BARAT,16161,IDR,-2850,0.001181,TRY,-3.37,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3354-8849-2338-73005..16,"Jul 23, 2022",1:54:57 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,IT,RM,00135,EUR,1.71,18.108000,TRY,30.96,,,4992301508099091170,Yes,,,
GPA.3354-8849-2338-73005..16,"Jul 23, 2022",1:54:57 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,IT,RM,00135,EUR,-0.26,18.108000,TRY,-4.70,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3308-6396-2916-12700..3,"Jul 23, 2022",2:06:42 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,NL,,7553BA,EUR,2.47,18.108000,TRY,44.73,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3308-6396-2916-12700..3,"Jul 23, 2022",2:06:42 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,NL,,7553BA,EUR,-0.37,18.108000,TRY,-6.70,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3371-8496-2797-02772..2,"Jul 23, 2022",4:44:47 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TH,,,THB,85.98,0.484010,TRY,41.61,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3371-8496-2797-02772..2,"Jul 23, 2022",4:44:47 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TH,,,THB,-12.90,0.484010,TRY,-6.24,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3365-8596-8701-41417..17,"Jul 23, 2022",7:17:30 AM PDT,,Charge,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,6500011,JPY,210,0.130250,TRY,27.35,,,4992301508099091170,Yes,,,
GPA.3365-8596-8701-41417..17,"Jul 23, 2022",7:17:30 AM PDT,,Google fee,,プレミアムシルバーマンスリーサブスクリプション (私の時計：美しい目覚まし時計とタイマー),hdesign.theclock,1,premium_silver_monthly,,JP,,6500011,JPY,-32,0.130250,TRY,-4.17,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3316-4113-2511-51497..6,"Jul 23, 2022",10:35:57 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,US,TX,77021,USD,1.99,17.731000,TRY,35.28,,,4992301508099091170,Yes,,,
GPA.3316-4113-2511-51497..6,"Jul 23, 2022",10:35:57 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,US,TX,77021,USD,-0.30,17.731000,TRY,-5.32,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3383-9972-3502-47321..15,"Jul 23, 2022",11:36:10 AM PDT,,Charge,,Premium Silver Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_spring_monthly,,ID,DKI JAKARTA,11830,IDR,9000,0.001181,TRY,10.63,,,4992301508099091170,Yes,,,
GPA.3383-9972-3502-47321..15,"Jul 23, 2022",11:36:10 AM PDT,,Google fee,,Premium Silver Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_spring_monthly,,ID,DKI JAKARTA,11830,IDR,-1350,0.001181,TRY,-1.59,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3399-5832-4932-17258..9,"Jul 23, 2022",11:49:25 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,NH,03855,USD,2.99,17.731000,TRY,53.02,,,4992301508099091170,Yes,,,
GPA.3399-5832-4932-17258..9,"Jul 23, 2022",11:49:25 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,NH,03855,USD,-0.45,17.731000,TRY,-7.98,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3398-5269-7223-44133..4,"Jul 23, 2022",12:34:04 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,CH,,3323,CHF,2.70,18.415000,TRY,49.72,p1m,,4992301508099091170,Yes,,,
GPA.3398-5269-7223-44133..4,"Jul 23, 2022",12:34:04 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,CH,,3323,CHF,-0.40,18.415000,TRY,-7.37,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3354-3875-7432-73799..12,"Jul 23, 2022",1:10:29 PM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new,,US,WI,54751,USD,1.99,17.731000,TRY,35.28,,,4992301508099091170,Yes,,,
GPA.3354-3875-7432-73799..12,"Jul 23, 2022",1:10:29 PM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new,,US,WI,54751,USD,-0.30,17.731000,TRY,-5.32,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3319-3248-6843-01222..15,"Jul 23, 2022",2:59:54 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,NJ,08205,USD,1.99,17.731000,TRY,35.28,,,4992301508099091170,Yes,,,
GPA.3319-3248-6843-01222..15,"Jul 23, 2022",2:59:54 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,NJ,08205,USD,-0.30,17.731000,TRY,-5.32,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3344-0566-6068-24851..11,"Jul 23, 2022",5:39:45 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,IE,,,EUR,1.70,18.108000,TRY,30.78,,,4992301508099091170,Yes,,,
GPA.3344-0566-6068-24851..11,"Jul 23, 2022",5:39:45 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly_trial,,IE,,,EUR,-0.26,18.108000,TRY,-4.70,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3358-7140-4777-06990..1,"Jul 23, 2022",5:48:28 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,OH,43230,USD,2.99,17.731000,TRY,53.02,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3358-7140-4777-06990..1,"Jul 23, 2022",5:48:28 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,OH,43230,USD,-0.45,17.731000,TRY,-7.98,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3300-6766-9239-03831..5,"Jul 23, 2022",5:52:31 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,FL,32824,USD,2.99,17.731000,TRY,53.02,,,4992301508099091170,Yes,,,
GPA.3300-6766-9239-03831..5,"Jul 23, 2022",5:52:31 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,FL,32824,USD,-0.45,17.731000,TRY,-7.98,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3311-4690-1276-72552..8,"Jul 23, 2022",6:46:49 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,,100,TWD,83,0.592900,TRY,49.21,,,4992301508099091170,Yes,,,
GPA.3311-4690-1276-72552..8,"Jul 23, 2022",6:46:49 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,,100,TWD,-12,0.592900,TRY,-7.11,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3386-8493-1341-33018..5,"Jul 23, 2022",6:51:02 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AU,,2160,AUD,2.72,12.285000,TRY,33.42,,,4992301508099091170,Yes,,,
GPA.3386-8493-1341-33018..5,"Jul 23, 2022",6:51:02 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,AU,,2160,AUD,-0.41,12.285000,TRY,-5.04,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3341-2909-9006-22938..13,"Jul 23, 2022",7:31:59 PM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,SE,,852 34,SEK,16.80,1.733900,TRY,29.13,,,4992301508099091170,Yes,,,
GPA.3341-2909-9006-22938..13,"Jul 23, 2022",7:31:59 PM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,SE,,852 34,SEK,-2.52,1.733900,TRY,-4.37,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3397-8348-5268-51518..13,"Jul 23, 2022",7:53:34 PM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,AZ,85345,USD,1.99,17.731000,TRY,35.28,,,4992301508099091170,Yes,,,
GPA.3397-8348-5268-51518..13,"Jul 23, 2022",7:53:34 PM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,US,AZ,85345,USD,-0.30,17.731000,TRY,-5.32,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3361-1330-8004-66274..8,"Jul 23, 2022",9:47:25 PM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,TH,,92180,THB,45.79,0.484010,TRY,22.16,,,4992301508099091170,Yes,,,
GPA.3361-1330-8004-66274..8,"Jul 23, 2022",9:47:25 PM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,TH,,92180,THB,-6.87,0.484010,TRY,-3.33,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3367-3101-0546-45224,"Jul 24, 2022",12:27:33 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,RE879AL1,DE,,14482,EUR,18.48,18.108000,TRY,334.64,,,4992301508099091170,Yes,,,
GPA.3367-3101-0546-45224,"Jul 24, 2022",12:27:33 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,RE879AL1,DE,,14482,EUR,-2.77,18.108000,TRY,-50.16,,,4992301508099091170,Yes,15,,
GPA.3338-0128-7468-57237..2,"Jul 24, 2022",2:18:34 AM PDT,,Charge,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,BR,DF,71930750,BRL,4.99,3.225200,TRY,16.09,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3338-0128-7468-57237..2,"Jul 24, 2022",2:18:34 AM PDT,,Google fee,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,BR,DF,71930750,BRL,-0.75,3.225200,TRY,-2.42,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3338-0128-7468-57237..2,"Jul 24, 2022",2:18:34 AM PDT,Brazil CIDE Withholding Tax,Tax,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,BR,DF,71930750,BRL,-0.42,3.225200,TRY,-1.37,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3338-0128-7468-57237..2,"Jul 24, 2022",2:18:34 AM PDT,Brazil IRRF Withholding Tax,Tax,,Premium Silver Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_silver_monthly_new_trial,,BR,DF,71930750,BRL,-0.64,3.225200,TRY,-2.05,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3397-0302-8340-37803..10,"Jul 24, 2022",3:13:26 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,3703102,JPY,320,0.130250,TRY,41.68,,,4992301508099091170,Yes,,,
GPA.3397-0302-8340-37803..10,"Jul 24, 2022",3:13:26 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,3703102,JPY,-48,0.130250,TRY,-6.25,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3307-2277-7428-76533..1,"Jul 24, 2022",3:31:58 AM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,CZ,,54701,CZK,115.69,0.737600,TRY,85.33,,,4992301508099091170,Yes,,,
GPA.3307-2277-7428-76533..1,"Jul 24, 2022",3:31:58 AM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,CZ,,54701,CZK,-17.35,0.737600,TRY,-12.79,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3314-5908-6081-48345..1,"Jul 24, 2022",5:52:09 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,NL,,8701 GK,EUR,2.47,18.108000,TRY,44.73,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3314-5908-6081-48345..1,"Jul 24, 2022",5:52:09 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,NL,,8701 GK,EUR,-0.37,18.108000,TRY,-6.70,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3378-5040-3313-45847,"Jul 24, 2022",6:16:52 AM PDT,,Charge,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,r8q,AU,,5107,AUD,22.72,12.285000,TRY,279.11,,,4992301508099091170,Yes,,,
GPA.3378-5040-3313-45847,"Jul 24, 2022",6:16:52 AM PDT,,Google fee,,Premium Gold Lifetime (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_lifetime_new,r8q,AU,,5107,AUD,-3.41,12.285000,TRY,-41.89,,,4992301508099091170,Yes,15,,
GPA.3361-3190-5206-08562..3,"Jul 24, 2022",6:21:36 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,KR,경기도,425-841,KRW,1636,0.013505,TRY,22.09,p1m,,4992301508099091170,Yes,,,
GPA.3361-3190-5206-08562..3,"Jul 24, 2022",6:21:36 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new,,KR,경기도,425-841,KRW,-245,0.013505,TRY,-3.31,p1m,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3367-0514-7807-00623..7,"Jul 24, 2022",6:24:33 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,MD,21227,USD,2.99,17.731000,TRY,53.02,,,4992301508099091170,Yes,,,
GPA.3367-0514-7807-00623..7,"Jul 24, 2022",6:24:33 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,US,MD,21227,USD,-0.45,17.731000,TRY,-7.98,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3341-5131-7340-38536..9,"Jul 24, 2022",6:36:10 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,3091703,JPY,320,0.130250,TRY,41.68,,,4992301508099091170,Yes,,,
GPA.3341-5131-7340-38536..9,"Jul 24, 2022",6:36:10 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,JP,,3091703,JPY,-48,0.130250,TRY,-6.25,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3359-7797-6845-93425..0,"Jul 24, 2022",7:43:14 AM PDT,,Charge,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,PA,15068,USD,12.99,17.731000,TRY,230.32,p1y,freetrial,4992301508099091170,Yes,,,
GPA.3359-7797-6845-93425..0,"Jul 24, 2022",7:43:14 AM PDT,,Google fee,,Premium Gold Yearly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_yearly_new_trial,,US,PA,15068,USD,-1.95,17.731000,TRY,-34.58,p1y,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3356-5240-9663-40671..5,"Jul 24, 2022",8:17:14 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,75000,CZK,24.79,0.737600,TRY,18.29,,,4992301508099091170,Yes,,,
GPA.3356-5240-9663-40671..5,"Jul 24, 2022",8:17:14 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,CZ,,75000,CZK,-3.72,0.737600,TRY,-2.75,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3370-0961-3026-29691..14,"Jul 24, 2022",9:20:19 AM PDT,,Charge,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,CH,,1167,CHF,1.90,18.415000,TRY,34.99,,,4992301508099091170,Yes,,,
GPA.3370-0961-3026-29691..14,"Jul 24, 2022",9:20:19 AM PDT,,Google fee,,Premium Gold Monthly - Spring Sale (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_spring_monthly,,CH,,1167,CHF,-0.28,18.415000,TRY,-5.16,,,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3313-2795-6992-96115..1,"Jul 24, 2022",9:38:54 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,DE,,86641,EUR,2.09,18.108000,TRY,37.85,p1m,freetrial,4992301508099091170,Yes,,,
GPA.3313-2795-6992-96115..1,"Jul 24, 2022",9:38:54 AM PDT,,Google fee,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,DE,,86641,EUR,-0.31,18.108000,TRY,-5.62,p1m,freetrial,4992301508099091170,Yes,15,SUBSCRIPTIONS,
GPA.3386-2566-4352-63666..9,"Jul 24, 2022",10:25:17 AM PDT,,Charge,,Premium Gold Monthly (The Clock: Alarm Clock & Timer),hdesign.theclock,1,premium_gold_monthly_new_trial,,TW,,24747,TWD,83,0.592900,TRY,49.21,,,4992301508099091170,Yes,,,
